Date,Occasion,Section,Species,Length,Comment
12/7/2022,9,28,CRC,50,
12/7/2022,9,28,BHC,55,
12/7/2022,9,29,LMB,49,
12/7/2022,9,29,LMB,69,
12/7/2022,9,29,LMB,62,
12/7/2022,9,29,DAT,66,
12/7/2022,9,29,DAT,42,
12/7/2022,9,29,DAT,49,
12/7/2022,9,29,BHC,45,
12/7/2022,9,29,CRC,59,
12/7/2022,9,29,CRC,55,
12/7/2022,9,29,CRC,56,
12/7/2022,9,29,CRC,57,
12/7/2022,9,29,CRC,55,
12/7/2022,9,29,CRC,54,
12/8/2022,9,30,CRC,59,
12/8/2022,9,30,DAT,70,
12/8/2022,9,31,LMB,76,
12/8/2022,9,32,MADTOM,115,
12/8/2022,9,32,BHC,44,
12/8/2022,9,32,BHC,45,
12/8/2022,9,32,CRC,53,
12/8/2022,9,32,DAT,71,
12/8/2022,9,32,LMB,62,
12/8/2022,9,33,BHC,39,
12/8/2022,9,33,CRC,49,
12/8/2022,9,34,NA,NA,NO FISH
12/8/2022,9,35,CCS,85,
12/8/2022,9,36,DAT,62,
12/8/2022,9,36,CRC,38,
12/8/2022,9,36,KF,49,
12/8/2022,9,37,DAT,45,
12/8/2022,9,37,BLG,55,
12/8/2022,9,37,LMB,66,
12/8/2022,9,38,DAT,56,
12/8/2022,9,38,DAT,65,
12/8/2022,9,39,DAT,69,
12/8/2022,9,39,DAT,45,
12/8/2022,9,39,DAT,60,
12/8/2022,9,39,LMB,82,
12/8/2022,9,39,BHC,40,
12/8/2022,9,40,NA,NA,NO FISH
12/8/2022,9,41,DAT,38,
12/8/2022,9,41,CRC,58,
12/8/2022,9,42,DAT,60,
12/8/2022,9,42,CRC,55,
12/8/2022,9,42,LMB,81,
12/8/2022,9,42,BHC,46,
12/8/2022,9,42,BHC,53,
12/8/2022,9,43,STJ,59,
12/8/2022,9,43,DAT,63,
12/8/2022,9,43,SHINER,80,
2/16/2023,10,1,DAT,50,
2/16/2023,10,1,DAT,47,
2/16/2023,10,1,DAT,46,
2/16/2023,10,1,DAT,70,
2/16/2023,10,1,DAT,40,
2/16/2023,10,1,DAT,52,
2/16/2023,10,1,DAT,46,
2/16/2023,10,1,DAT,60,
2/16/2023,10,1,DAT,61,
2/16/2023,10,1,DAT,59,
2/16/2023,10,1,DAT,44,
2/16/2023,10,1,DAT,36,
2/16/2023,10,1,DAT,54,
2/16/2023,10,1,DAT,45,
2/16/2023,10,1,DAT,42,
2/16/2023,10,2,DAT,44,
2/16/2023,10,2,DAT,65,
2/16/2023,10,2,DAT,55,
2/16/2023,10,2,DAT,41,
2/16/2023,10,2,DAT,43,
2/16/2023,10,2,DAT,63,
2/16/2023,10,2,CRC,58,
2/16/2023,10,3,BHC,33,
2/16/2023,10,3,BHC,44,
2/16/2023,10,3,BHC,35,
2/16/2023,10,3,DAT,44,
2/16/2023,10,3,DAT,41,
2/16/2023,10,3,DAT,46,
2/16/2023,10,3,DAT,40,
2/16/2023,10,3,DAT,36,
2/16/2023,10,3,DAT,45,
2/16/2023,10,3,DAT,67,
2/16/2023,10,3,DAT,45,
2/16/2023,10,3,DAT,46,
2/16/2023,10,3,DAT,41,
2/16/2023,10,3,DAT,43,
2/16/2023,10,3,DAT,47,
2/16/2023,10,3,DAT,52,
2/16/2023,10,3,DAT,45,
2/16/2023,10,3,CRC,38,
2/16/2023,10,3,CRC,45,
2/16/2023,10,3,CRC,43,
2/16/2023,10,3,CRC,50,
2/16/2023,10,4,DAT,52,
2/16/2023,10,4,DAT,46,
2/16/2023,10,5,MADTOM,120,
2/16/2023,10,5,YB,49,
2/16/2023,10,5,GSF,44,
2/16/2023,10,5,GSF,31,
2/16/2023,10,5,DAT,56,
2/16/2023,10,5,DAT,40,
2/16/2023,10,5,DAT,42,
2/16/2023,10,5,DAT,45,
2/16/2023,10,5,DAT,46,
2/16/2023,10,5,DAT,57,
2/16/2023,10,5,KF,81,
2/16/2023,10,6,DAT,62,
2/16/2023,10,6,DAT,44,
2/16/2023,10,6,DAT,52,
2/16/2023,10,7,DAT,65,
2/16/2023,10,7,DAT,42,
2/16/2023,10,7,DAT,74,
2/16/2023,10,7,DAT,74,
2/16/2023,10,8,DAT,50,
2/16/2023,10,9,DAT,66,
2/16/2023,10,9,DAT,37,
2/16/2023,10,9,CRC,56,
2/16/2023,10,9,CRC,46,
2/16/2023,10,9,CRC,52,
2/16/2023,10,10,DAT,71,
2/16/2023,10,10,DAT,55,
2/16/2023,10,10,CRC,55,
2/16/2023,10,11,DAT,56,
2/16/2023,10,12,DAT,67,
2/16/2023,10,12,DAT,65,
2/16/2023,10,12,DAT,45,
2/16/2023,10,12,DAT,57,
2/16/2023,10,12,DAT,60,
2/16/2023,10,12,DAT,67,
2/16/2023,10,12,DAT,55,
2/16/2023,10,12,SHINER,80,
2/16/2023,10,13,LMB,50,
2/16/2023,10,13,YB,194,
2/16/2023,10,14,MADTOM,35,
2/16/2023,10,14,DAT,47,
2/16/2023,10,14,DAT,55,
2/16/2023,10,14,DAT,45,
2/16/2023,10,14,DAT,53,
2/16/2023,10,14,DAT,38,
2/16/2023,10,14,DAT,55,
2/16/2023,10,14,DAT,60,
2/16/2023,10,14,DAT,45,
2/16/2023,10,14,DAT,45,
2/16/2023,10,14,DAT,62,
2/16/2023,10,14,DAT,49,
2/16/2023,10,14,DAT,40,
2/16/2023,10,14,BHC,30,
2/16/2023,10,14,KF,46,
2/16/2023,10,14,KF,54,
2/16/2023,10,14,KF,89,
2/16/2023,10,15,LMB,65,
2/16/2023,10,15,BHC,45,
2/16/2023,10,15,BHC,40,
2/16/2023,10,15,BHC,45,
2/16/2023,10,16,DAT,44,
2/16/2023,10,16,DAT,57,
2/16/2023,10,16,BHC,49,
2/16/2023,10,16,BHC,40,
2/16/2023,10,16,BHC,39,
2/16/2023,10,16,BHC,41,
2/16/2023,10,16,CRC,50,
2/16/2023,10,17,DAT,55,
2/16/2023,10,17,DAT,57,
2/16/2023,10,17,DAT,59,
2/16/2023,10,17,DAT,48,
2/16/2023,10,17,DAT,59,
2/16/2023,10,17,DAT,40,
2/16/2023,10,17,DAT,61,
2/16/2023,10,18,DAT,68,
2/16/2023,10,18,DAT,45,
2/16/2023,10,18,DAT,43,
2/16/2023,10,18,DAT,50,
2/16/2023,10,19,DAT,69,
2/16/2023,10,20,DAT,56,
2/16/2023,10,20,DAT,55,
2/16/2023,10,20,GSF,38,
2/16/2023,10,21,DAT,59,
2/16/2023,10,21,DAT,56,
2/16/2023,10,21,DAT,31,
2/16/2023,10,21,DAT,40,
2/16/2023,10,21,DAT,75,
2/16/2023,10,21,DAT,59,
2/16/2023,10,22,LMB,75,
2/16/2023,10,22,DAT,60,
2/16/2023,10,22,DAT,44,
2/16/2023,10,22,DAT,55,
2/16/2023,10,22,DAT,47,
2/16/2023,10,22,DAT,41,
2/16/2023,10,22,DAT,44,
2/16/2023,10,22,DAT,43,
2/16/2023,10,22,DAT,37,
2/16/2023,10,23,CRC,59,
2/16/2023,10,23,LMB,65,
2/16/2023,10,23,DAT,56,
2/16/2023,10,23,DAT,44,
2/16/2023,10,23,DAT,45,
2/16/2023,10,23,DAT,45,
2/16/2023,10,23,DAT,71,
2/16/2023,10,23,DAT,69,
2/16/2023,10,23,DAT,52,
2/16/2023,10,23,DAT,46,
2/16/2023,10,23,DAT,70,
2/16/2023,10,24,DAT,56,
2/16/2023,10,24,DAT,51,
2/16/2023,10,24,DAT,55,
2/16/2023,10,24,DAT,42,
2/16/2023,10,24,DAT,70,
2/16/2023,10,24,DAT,60,
2/16/2023,10,24,DAT,48,
2/16/2023,10,24,DAT,59,
2/16/2023,10,24,DAT,40,
2/16/2023,10,24,KF,45,
2/16/2023,10,24,CRC,55,
2/16/2023,10,24,CRC,51,
2/16/2023,10,25,CRC,57,
2/16/2023,10,25,EMF,41,
2/16/2023,10,25,DAT,53,
2/16/2023,10,25,DAT,67,
2/16/2023,10,26,DAT,44,
2/16/2023,10,26,DAT,45,
2/16/2023,10,27,DAT,54,
2/16/2023,10,27,DAT,54,
2/16/2023,10,27,BHC,39,
2/16/2023,10,28,DAT,51,
2/16/2023,10,28,BHC,37,
2/16/2023,10,29,DAT,50,
2/16/2023,10,29,BHC,53,
2/16/2023,10,29,BHC,46,
2/16/2023,10,29,BHC,33,
2/16/2023,10,29,CRC,41,
2/16/2023,10,29,CRC,50,
2/16/2023,10,29,CRC,35,
2/16/2023,10,30,DAT,52,
2/16/2023,10,30,CRC,56,
2/16/2023,10,30,BHC,42,
2/18/2023,10,31,DAT,35,
2/18/2023,10,31,GSF,52,
2/18/2023,10,32,CRC,55,
2/18/2023,10,32,CRC,59,
2/18/2023,10,32,BHC,40,
2/18/2023,10,33,NA,NA,NO FISH
2/18/2023,10,34,NA,NA,NO FISH
2/18/2023,10,35,LMB,63,
2/18/2023,10,36,NA,NA,NO FISH
2/18/2023,10,37,NA,NA,NO FISH
2/18/2023,10,38,DAT,55,
2/18/2023,10,38,DAT,50,
2/18/2023,10,38,DAT,40,
2/18/2023,10,38,DAT,35,
2/18/2023,10,39,NA,NA,NO FISH
2/18/2023,10,40,DAT,55,
2/18/2023,10,40,DAT,37,
2/18/2023,10,40,DAT,35,
2/18/2023,10,41,NA,NA,NO FISH
2/18/2023,10,42,DAT,70,
2/18/2023,10,42,DAT,60,
2/18/2023,10,42,DAT,40,
2/18/2023,10,43,BHC,47,
2/18/2023,10,43,BHC,30,
5/11/2023,11,1,CRC,60,
5/11/2023,11,1,DAT,56,
5/11/2023,11,1,DAT,60,
5/11/2023,11,1,DAT,49,
5/11/2023,11,1,DAT,61,
5/11/2023,11,1,DAT,66,
5/11/2023,11,1,DAT,56,
5/11/2023,11,1,DAT,64,
5/11/2023,11,1,DAT,52,
5/11/2023,11,1,LMB,67,
5/11/2023,11,1,BHC,58,
5/11/2023,11,1,DAT,54,
5/11/2023,11,1,DAT,46,
5/11/2023,11,1,DAT,52,
5/11/2023,11,2,DAT,44,
5/11/2023,11,2,DAT,46,
5/11/2023,11,3,DAT,58,
5/11/2023,11,3,DAT,69,
5/11/2023,11,3,DAT,65,
5/11/2023,11,3,DAT,59,
5/11/2023,11,3,BHC,45,
5/11/2023,11,3,BHC,45,
5/11/2023,11,3,BHC,46,
5/11/2023,11,3,BHC,46,
5/11/2023,11,3,KF,39,
5/11/2023,11,3,DAT,50,
5/11/2023,11,3,DAT,41,
5/11/2023,11,3,DAT,68,
5/11/2023,11,3,DAT,63,
5/11/2023,11,3,DAT,54,
5/11/2023,11,3,DAT,52,
5/11/2023,11,3,DAT,61,
5/11/2023,11,4,DAT,75,
5/11/2023,11,4,DAT,51,
5/11/2023,11,4,GSF,41,
5/11/2023,11,4,BHC,55,
5/11/2023,11,5,DAT,60,
5/11/2023,11,5,DAT,45,
5/11/2023,11,5,DAT,48,
5/11/2023,11,5,DAT,48,
5/11/2023,11,5,DAT,50,
5/11/2023,11,5,DAT,65,
5/11/2023,11,5,DAT,58,
5/11/2023,11,5,DAT,51,
5/11/2023,11,5,DAT,70,
5/11/2023,11,5,GSF,39,
5/11/2023,11,6,DAT,49,
5/11/2023,11,6,DAT,48,
5/11/2023,11,6,DAT,50,
5/11/2023,11,6,GSF,53,
5/11/2023,11,7,DAT,55,
5/11/2023,11,7,DAT,66,
5/11/2023,11,7,DAT,62,
5/11/2023,11,7,DAT,61,
5/11/2023,11,7,DAT,61,
5/11/2023,11,7,DAT,48,
5/11/2023,11,7,DAT,48,
5/11/2023,11,7,DAT,60,
5/11/2023,11,7,DAT,53,
5/11/2023,11,8,DAT,52,
5/11/2023,11,8,DAT,60,
5/11/2023,11,8,DAT,40,
5/11/2023,11,9,CRC,59,
5/11/2023,11,9,CRC,44,
5/11/2023,11,9,CRC,51,
5/11/2023,11,9,BHC,49,
5/11/2023,11,9,DAT,49,
5/11/2023,11,9,DAT,53,
5/11/2023,11,9,KF,39,
5/11/2023,11,10,CRC,62,
5/11/2023,11,10,DACE,91,rosyside dace
5/11/2023,11,10,DAT,48,
5/11/2023,11,10,DAT,52,
5/11/2023,11,10,DAT,72,
5/11/2023,11,10,DAT,68,
5/11/2023,11,10,DAT,68,
5/11/2023,11,10,DAT,52,
5/11/2023,11,10,CCS,83,creekchub sucker
5/11/2023,11,11,DAT,70,
5/11/2023,11,11,DAT,72,
5/11/2023,11,11,KF,55,
5/11/2023,11,12,LMB,102,
5/11/2023,11,12,GSF,52,
5/11/2023,11,12,DAT,48,
5/11/2023,11,12,DAT,52,
5/11/2023,11,12,DAT,61,
5/11/2023,11,12,DAT,48,
5/11/2023,11,12,DAT,47,
5/11/2023,11,12,DAT,47,
5/11/2023,11,13,MADTOM,135,
5/11/2023,11,13,DAT,55,
5/11/2023,11,13,DAT,69,
5/11/2023,11,13,DAT,63,
5/11/2023,11,13,DAT,49,
5/11/2023,11,14,DAT,69,
5/11/2023,11,14,DAT,62,
5/11/2023,11,14,DAT,51,
5/11/2023,11,14,DAT,71,
5/11/2023,11,14,BHC,51,
5/11/2023,11,14,BHC,52,
5/11/2023,11,14,DAT,68,
5/11/2023,11,14,DAT,52,
5/11/2023,11,14,DAT,63,
5/11/2023,11,14,DAT,71,
5/11/2023,11,14,DAT,71,
5/11/2023,11,14,DAT,60,
5/11/2023,11,14,DAT,52,
5/11/2023,11,14,DAT,66,
5/11/2023,11,14,DAT,65,
5/11/2023,11,14,DAT,51,
5/11/2023,11,14,DAT,52,
5/11/2023,11,14,DAT,53,
5/11/2023,11,14,DAT,41,
5/11/2023,11,14,CRC,56,
5/11/2023,11,15,DAT,44,
5/11/2023,11,15,DAT,60,
5/11/2023,11,15,DAT,57,
5/11/2023,11,15,CRC,58,
5/11/2023,11,16,DAT,43,
5/11/2023,11,16,DAT,56,
5/11/2023,11,16,DAT,69,
5/11/2023,11,16,DAT,60,
5/11/2023,11,16,DAT,55,
5/11/2023,11,16,DAT,46,
5/11/2023,11,16,DAT,58,
5/11/2023,11,17,DAT,49,
5/11/2023,11,17,DAT,70,
5/11/2023,11,17,DAT,53,
5/11/2023,11,17,DAT,61,
5/11/2023,11,17,CRC,51,
5/11/2023,11,17,CRC,44,
5/11/2023,11,17,DAT,62,
5/11/2023,11,17,DAT,57,
5/11/2023,11,17,DAT,45,
5/11/2023,11,17,DAT,45,
5/11/2023,11,17,DAT,53,
5/11/2023,11,17,DAT,48,
5/11/2023,11,17,DAT,47,
5/11/2023,11,18,DAT,61,
5/11/2023,11,18,DAT,57,
5/11/2023,11,18,DAT,57,
5/11/2023,11,19,DAT,75,
5/11/2023,11,20,BHC,58,
5/11/2023,11,20,BHC,62,
5/11/2023,11,20,CRC,59,
5/11/2023,11,20,LMB,66,
5/11/2023,11,20,DAT,58,
5/11/2023,11,20,GSF,57,
5/11/2023,11,21,DAT,50,
5/11/2023,11,21,DAT,63,
5/11/2023,11,21,DAT,52,
5/11/2023,11,21,DAT,60,
5/11/2023,11,21,DAT,67,
5/11/2023,11,21,DAT,60,
5/11/2023,11,22,DAT,56,
5/11/2023,11,22,DAT,58,
5/11/2023,11,22,DAT,42,
5/11/2023,11,22,DAT,46,
5/11/2023,11,22,DAT,56,
5/11/2023,11,22,DAT,51,
5/11/2023,11,22,DAT,55,
5/11/2023,11,22,CRC,58,
5/11/2023,11,22,BHC,46,
5/11/2023,11,22,BHC,59,
5/11/2023,11,23,DAT,47,
5/11/2023,11,23,DAT,52,
5/11/2023,11,23,DAT,55,
5/11/2023,11,23,DAT,67,
5/11/2023,11,23,DAT,50,
5/11/2023,11,23,DAT,59,
5/11/2023,11,23,DAT,49,
5/11/2023,11,23,DAT,50,
5/11/2023,11,23,DAT,56,
5/11/2023,11,23,DAT,47,
5/11/2023,11,23,DAT,45,
5/11/2023,11,23,CRC,50,
5/11/2023,11,24,DAT,48,
5/12/2023,11,25,DAT,62,
5/12/2023,11,25,GSF,32,
5/12/2023,11,26,DAT,47,
5/12/2023,11,26,DAT,50,
5/12/2023,11,26,DAT,55,
5/12/2023,11,26,BHC,53,
5/12/2023,11,27,DAT,56,
5/12/2023,11,27,DAT,60,
5/12/2023,11,27,DAT,59,
5/12/2023,11,28,DAT,68,
5/12/2023,11,28,DAT,61,
5/12/2023,11,28,DAT,45,
5/12/2023,11,29,DAT,63,
5/12/2023,11,29,DAT,43,
5/12/2023,11,29,DAT,66,
5/12/2023,11,29,DAT,54,
5/12/2023,11,29,DAT,43,
5/12/2023,11,29,DAT,55,
5/12/2023,11,29,DAT,73,
5/12/2023,11,29,DAT,45,
5/12/2023,11,29,GSF,36,
5/12/2023,11,29,BHC,41,
5/12/2023,11,30,DAT,57,
5/12/2023,11,30,DAT,48,
5/12/2023,11,30,DAT,47,
5/12/2023,11,30,CRC,52,
5/12/2023,11,30,BHC,40,
5/12/2023,11,31,DAT,58,
5/12/2023,11,31,DAT,57,
5/12/2023,11,31,GSF,51,
5/12/2023,11,31,GSF,43,
5/12/2023,11,32,DAT,44,
5/12/2023,11,32,DAT,55,
5/12/2023,11,32,CRC,59,
5/12/2023,11,33,DAT,55,
5/12/2023,11,33,DAT,51,
5/12/2023,11,33,DAT,52,
5/12/2023,11,33,BHC,37,
5/12/2023,11,33,BHC,40,
5/12/2023,11,33,BLG,59,
5/12/2023,11,34,BLG,59,
5/12/2023,11,34,DAT,52,
5/12/2023,11,34,DAT,51,
5/12/2023,11,34,DAT,35,
5/12/2023,11,34,DAT,57,
5/12/2023,11,34,DAT,56,
5/12/2023,11,34,DAT,66,
5/12/2023,11,35,DAT,52,
5/12/2023,11,35,DAT,46,
5/12/2023,11,35,GSF,44,
5/12/2023,11,35,GSF,42,
5/12/2023,11,35,LMB,71,
5/12/2023,11,35,LMB,71,
5/12/2023,11,35,BLG,46,
5/12/2023,11,35,BLG,48,
5/12/2023,11,35,RBS,45,
5/12/2023,11,36,NA,NA,NO FISH
5/12/2023,11,37,DAT,48,
5/12/2023,11,37,DAT,47,
5/12/2023,11,37,DAT,53,
5/12/2023,11,37,DAT,49,
5/12/2023,11,37,DAT,53,
5/12/2023,11,37,DAT,54,
5/12/2023,11,37,BHC,55,
5/12/2023,11,37,BHC,49,
5/12/2023,11,37,BHC,57,
5/12/2023,11,38,DAT,45,
5/12/2023,11,38,DAT,60,
5/12/2023,11,38,DAT,46,
5/12/2023,11,38,DAT,70,
5/12/2023,11,38,DAT,43,
5/12/2023,11,39,DAT,40,
5/12/2023,11,39,DAT,48,
5/12/2023,11,39,DAT,59,
5/12/2023,11,39,CRC,56,
5/12/2023,11,39,BHC,58,
5/12/2023,11,40,DAT,65,
5/12/2023,11,40,DAT,58,
5/12/2023,11,40,DAT,62,
5/12/2023,11,40,DAT,59,
5/12/2023,11,40,BHC,52,
5/12/2023,11,41,DAT,40,
5/12/2023,11,41,DAT,69,
5/12/2023,11,41,DAT,58,
5/12/2023,11,41,DAT,50,
5/12/2023,11,41,DAT,55,
5/12/2023,11,41,DAT,45,
5/12/2023,11,41,DAT,69,
5/12/2023,11,41,GSF,39,
5/12/2023,11,42,DAT,59,
5/12/2023,11,42,DAT,67,
5/12/2023,11,42,DAT,49,
5/12/2023,11,42,DAT,46,
5/12/2023,11,42,DAT,46,
5/12/2023,11,42,GSF,35,
5/12/2023,11,42,GSF,55,
5/12/2023,11,42,CRC,59,
5/12/2023,11,42,BHC,55,
5/12/2023,11,42,BHC,59,
5/12/2023,11,42,LMB,64,
5/12/2023,11,43,DAT,47,
5/12/2023,11,43,DAT,55,
5/12/2023,11,43,DAT,48,
5/12/2023,11,43,DAT,62,
5/12/2023,11,43,DAT,49,
5/12/2023,11,43,DAT,59,
5/12/2023,11,43,DAT,58,
5/12/2023,11,43,DAT,51,
5/12/2023,11,43,DAT,58,
5/12/2023,11,43,DAT,50,
5/12/2023,11,43,DAT,56,
5/12/2023,11,43,CRC,46,
5/12/2023,11,43,CRC,46,
5/12/2023,11,43,CRC,45,
9/8/2023,12,1,DAT,60,
9/8/2023,12,1,DAT,59,
9/8/2023,12,1,DAT,52,
9/8/2023,12,1,DAT,55,
9/8/2023,12,2,LMB,57,
9/8/2023,12,2,BHC,51,
9/8/2023,12,2,CRC,58,
9/8/2023,12,2,CCS,101,
9/8/2023,12,3,DAT,52,
9/8/2023,12,3,DAT,50,
9/8/2023,12,3,DAT,45,
9/8/2023,12,3,DAT,54,
9/8/2023,12,3,DAT,52,
9/8/2023,12,3,DAT,45,
9/8/2023,12,3,DAT,45,
9/8/2023,12,3,DAT,33,
9/8/2023,12,3,DAT,47,
9/8/2023,12,3,BHC,37,
9/8/2023,12,3,BHC,35,
9/8/2023,12,3,CRC,58,
9/8/2023,12,3,CRC,55,
9/8/2023,12,3,CRC,47,
9/8/2023,12,3,CRC,50,
9/8/2023,12,3,CRC,46,
9/8/2023,12,3,CRC,58,
9/8/2023,12,3,CRC,51,
9/8/2023,12,3,CRC,57,
9/8/2023,12,3,CRC,50,
9/8/2023,12,3,CRC,59,
9/8/2023,12,3,CRC,55,
9/8/2023,12,3,CRC,50,
9/8/2023,12,3,CRC,45,
9/8/2023,12,3,CRC,57,
9/8/2023,12,3,CRC,54,
9/8/2023,12,4,DAT,62,
9/8/2023,12,5,CCS,113,
9/8/2023,12,5,LMB,75,
9/8/2023,12,5,STJ,98,
9/8/2023,12,6,CRC,97,
9/8/2023,12,6,CRC,100,
9/8/2023,12,6,CRC,63,
9/8/2023,12,7,DAT,45,
9/8/2023,12,7,CRC,45,
9/8/2023,12,7,CRC,47,
9/8/2023,12,7,CRC,45,
9/8/2023,12,7,CRC,42,
9/8/2023,12,8,DAT,55,
9/8/2023,12,8,BHC,45,
9/8/2023,12,8,BHC,55,
9/8/2023,12,8,BHC,31,
9/8/2023,12,8,CRC,50,
9/8/2023,12,8,CRC,55,
9/8/2023,12,8,CRC,50,
9/8/2023,12,9,CRC,57,
9/8/2023,12,9,CRC,50,
9/8/2023,12,9,DAT,40,
9/8/2023,12,9,BHC,45,
9/8/2023,12,10,LMB,52,
9/8/2023,12,10,LMB,50,
9/8/2023,12,10,LMB,112,
9/8/2023,12,11,DAT,54,
9/8/2023,12,12,DAT,64,
9/8/2023,12,13,DAT,65,
9/8/2023,12,14,CRC,46,
9/8/2023,12,14,DAT,60,
9/8/2023,12,14,KF,74,
9/8/2023,12,14,DAT,25,
9/8/2023,12,15,DAT,52,
9/8/2023,12,15,CRC,50,
9/8/2023,12,15,BHC,34,
9/8/2023,12,15,CRC,50,
9/8/2023,12,15,DAT,50,
9/8/2023,12,15,CRC,59,
9/8/2023,12,15,DAT,54,
9/8/2023,12,16,DAT,62,
9/8/2023,12,16,MADTOM,49,
9/8/2023,12,16,CRC,42,
9/8/2023,12,16,CRC,50,
9/8/2023,12,16,CRC,32,
9/8/2023,12,16,CRC,57,
9/8/2023,12,17,DAT,65,
9/8/2023,12,17,DAT,32,
9/8/2023,12,17,DAT,50,
9/8/2023,12,17,DAT,55,
9/8/2023,12,17,DAT,45,
9/8/2023,12,17,BLG,40,
9/8/2023,12,17,CRC,44,
9/8/2023,12,17,BHC,38,
9/8/2023,12,17,BHC,45,
9/8/2023,12,17,BHC,55,
9/8/2023,12,18,CRC,49,
9/8/2023,12,18,CRC,57,
9/8/2023,12,18,BHC,47,
9/8/2023,12,18,KF,46,
9/8/2023,12,19,NA,NA,NO FISH
9/8/2023,12,20,LMB,113,
9/8/2023,12,21,DAT,52,
9/8/2023,12,21,DAT,70,
9/8/2023,12,21,CRC,46,
9/8/2023,12,21,CRC,55,
9/8/2023,12,21,CRC,47,
9/8/2023,12,22,NA,NA,NO FISH
9/8/2023,12,23,DAT,65,
9/8/2023,12,24,BHC,41,
9/8/2023,12,24,CRC,50,
9/8/2023,12,24,LMB,115,
9/8/2023,12,24,LMB,85,
9/8/2023,12,25,CRC,42,
9/8/2023,12,25,BHC,32,
9/8/2023,12,25,DAT,50,
9/8/2023,12,26,CRC,50,
9/8/2023,12,26,CRC,50,
9/8/2023,12,26,CRC,47,
9/8/2023,12,26,CRC,46,
9/8/2023,12,26,LMB,72,
9/8/2023,12,26,DAT,45,
9/8/2023,12,27,CRC,42,
9/8/2023,12,27,CRC,38,
9/8/2023,12,27,CRC,44,
9/8/2023,12,27,CRC,44,
9/8/2023,12,27,CRC,46,
9/8/2023,12,28,CRC,47,
9/8/2023,12,28,CRC,35,
9/8/2023,12,28,CRC,38,
9/8/2023,12,28,CRC,41,
9/8/2023,12,28,CRC,48,
9/8/2023,12,28,CRC,40,
9/8/2023,12,28,CRC,30,
9/8/2023,12,28, CRC,35,
9/8/2023,12,28,CRC,22,
9/8/2023,12,29,DAT,43,
9/8/2023,12,29,CRC,57,
9/8/2023,12,30,DAT,60,
9/8/2023,12,30,LMB,70,
9/8/2023,12,30,CRC,35,
9/8/2023,12,31,NA,NA,NO FISH
9/8/2023,12,32,DAT,62,
9/8/2023,12,32,BHC,47,
9/8/2023,12,32,GSF,55,
9/8/2023,12,33,LMB,78,
9/8/2023,12,33,CRC,50,
9/8/2023,12,33,CRC,55,
9/8/2023,12,33,BHC,57,
9/8/2023,12,34,CRC ,55,
9/8/2023,12,34,CRC,40,
9/8/2023,12,34,CRC,55,
9/8/2023,12,34,CRC,49,
9/8/2023,12,34,CRC,55,
9/8/2023,12,34,LMB,66,
9/8/2023,12,34,LMB,52,
9/8/2023,12,34,CRC,45,
9/8/2023,12,34,DAT,30,
9/8/2023,12,34,DAT,55,
9/8/2023,12,34,DAT,60,
9/8/2023,12,34,DAT,56,
9/8/2023,12,34,DAT,55,11/5/2023 AT section corrected (34$ -> 34)
9/8/2023,12,34,BHC,25,
9/8/2023,12,34,MADTOM,50,
9/8/2023,12,35,CCS,110,
9/8/2023,12,36,NA,NA,NO FISH
9/8/2023,12,37,NA,NA,NO FISH
9/8/2023,12,38,DAT,33,
9/8/2023,12,38,CRC,36,
9/8/2023,12,38,MADTOM ,55,
9/8/2023,12,39,MADTOM,48,
9/8/2023,12,39,DAT,25,
9/8/2023,12,39,BHC,59,
9/8/2023,12,39,BHC,43,
9/8/2023,12,39,LMB,55,
9/8/2023,12,39,LMB,61,
9/8/2023,12,39,CRC,59,
9/8/2023,12,39,CRC,54,
9/8/2023,12,39,CRC,53,
9/8/2023,12,39,CRC,58,
9/8/2023,12,40,CRC,45,
9/8/2023,12,40,CRC,40,
9/8/2023,12,40,CRC,42,
9/8/2023,12,40,CRC,35,
9/8/2023,12,40,CRC,33,
9/8/2023,12,40,CRC,36,
9/8/2023,12,40,BHC,33,
9/8/2023,12,40,BHC,34,
9/8/2023,12,40,BHC,26,
9/8/2023,12,40,BHC,32,
9/8/2023,12,41,BLG,40,
9/8/2023,12,41,BHC,35,
9/8/2023,12,41,GSF,51,
9/8/2023,12,42,NA,NA,NO FISH
9/8/2023,12,43,MADTOM,80,
9/8/2023,12,43,BHC,38,
9/8/2023,12,43,BHC,45,
9/8/2023,12,43,BHC,43,
9/8/2023,12,43,BHC,36,
9/8/2023,12,43,DAT,60,
11/11/2023,13,1,DAT,54,
11/11/2023,13,1,BLG,42,
11/11/2023,13,1,CRC,56,
11/11/2023,13,2,CRC,57,
11/11/2023,13,2,BHC,50,
11/11/2023,13,2,CCS,103,
11/11/2023,13,3,CRC,45,
11/11/2023,13,3,CRC,55,
11/11/2023,13,3,CRC,39,
11/11/2023,13,3,CRC,59,
11/11/2023,13,3,CRC,56,
11/11/2023,13,3,CRC,56,
11/11/2023,13,3,DAT,65,
11/11/2023,13,3,DAT,66,
11/11/2023,13,3,DAT,66,
11/11/2023,13,3,DAT,37,
11/11/2023,13,3,DAT,55,
11/11/2023,13,3,BHC,50,
11/11/2023,13,3,RBS,31,
11/11/2023,13,3,KF,36,
11/11/2023,13,4,CCS,111,
11/11/2023,13,5,LMB,130,
11/11/2023,13,5,LMB,72,
11/11/2023,13,6,LMB,80,
