Occasion,Date,Time,Tag_ID,Tag_ID2,Site,Species,Section,Length,Weight,Recap,Mortality,Fin_clip,Fin_recap,Vial_#,error_corrected,Comments,SIA?
8,8/7/2022,09:45:45.633,900.226001698664,ID900.226001698664,NorthCampus_CMR,green_sunfish,32,70,6.6,n,n,y,n,NA,NA,,
8,8/7/2022,09:46:21.959,900.226001698616,ID900.226001698616,NorthCampus_CMR,green_sunfish,32,63,4.1,n,n,y,n,NA,NA,,
8,8/7/2022,09:47:00.855,900.226001698627,ID900.226001698627,NorthCampus_CMR,creek_chub,32,90,8.4,n,n,y,n,NA,NA,,
8,8/7/2022,09:47:42.758,900.226001698634,ID900.226001698634,NorthCampus_CMR,bluehead_chub,32,100,11.3,n,n,y,n,NA,NA,,
8,8/7/2022,09:50:24.202,900.226001698681,ID900.226001698681,NorthCampus_CMR,bluehead_chub,33,60,2.5,n,n,y,n,NA,NA,,
8,8/7/2022,09:53:51.026,900.226001698661,ID900.226001698661,NorthCampus_CMR,striped_jumprock,34,61,2.1,n,n,y,n,NA,NA,,
8,8/7/2022,09:54:35.633,900.226001698665,ID900.226001698665,NorthCampus_CMR,bluehead_chub,34,75,4.1,n,n,y,n,NA,NA,,
8,8/7/2022,09:55:14.438,900.226001698639,ID900.226001698639,NorthCampus_CMR,bluehead_chub,34,79,5,n,n,y,n,NA,NA,,
8,8/7/2022,09:59:17.000,900.226001167783,ID900.226001167783,NorthCampus_CMR,green_sunfish,35,150,72.5,y,n,y,n,NA,y,ashley 9/18/23 corrected length from 115 to 150,
8,8/7/2022,09:59:56.191,900.226001697923,ID900.226001697923,NorthCampus_CMR,green_sunfish,35,89,12.1,y,n,y,n,NA,NA,,
8,8/7/2022,10:00:26.080,900.226001697911,ID900.226001697911,NorthCampus_CMR,bluehead_chub,35,105,13.2,y,n,y,n,NA,NA,,
8,8/7/2022,10:00:54.297,900.226001698651,ID900.226001698651,NorthCampus_CMR,striped_jumprock,35,120,16.8,n,n,y,n,NA,NA,,
8,8/7/2022,10:02:09.557,900.226001698643,ID900.226001698643,NorthCampus_CMR,creek_chub,35,91,8.2,n,n,y,n,NA,NA,tag loss,
8,8/7/2022,10:02:56.215,900.226001698656,ID900.226001698656,NorthCampus_CMR,striped_jumprock,35,132,21.5,n,n,y,n,NA,NA,,
8,8/7/2022,10:03:45.853,900.226001698650,ID900.226001698650,NorthCampus_CMR,bluegill,35,109,19.6,n,n,y,n,NA,NA,,
8,8/7/2022,10:04:27.240,900.226001698693,ID900.226001698693,NorthCampus_CMR,redbreast_sunfish,35,70,5.6,n,n,y,n,NA,NA,,
8,8/7/2022,10:05:05.263,900.226001698698,ID900.226001698698,NorthCampus_CMR,creek_chub,35,95,9.7,n,n,y,n,NA,NA,,
8,8/7/2022,10:05:36.574,900.226001698673,ID900.226001698673,NorthCampus_CMR,bluegill,35,90,10.1,n,n,y,n,NA,NA,,
8,8/7/2022,10:06:15.469,900.226001698652,ID900.226001698652,NorthCampus_CMR,striped_jumprock,35,149,34.6,n,n,y,n,NA,NA,,
8,8/7/2022,10:07:17.122,900.226001698624,ID900.226001698624,NorthCampus_CMR,striped_jumprock,35,128,19.4,n,n,y,n,NA,NA,,
8,8/7/2022,10:07:52.656,900.226001698641,ID900.226001698641,NorthCampus_CMR,bluegill,35,60,2.9,n,n,y,n,NA,NA,,
8,8/7/2022,10:08:35.960,900.226001698654,ID900.226001698654,NorthCampus_CMR,bluegill,35,63,3.8,n,n,y,n,NA,NA,,
8,8/7/2022,10:09:24.645,900.226001698603,ID900.226001698603,NorthCampus_CMR,striped_jumprock,35,120,17.7,n,n,y,n,NA,NA,,
8,8/7/2022,10:10:09.019,900.226001698647,ID900.226001698647,NorthCampus_CMR,creek_chub,35,89,7.7,n,n,y,n,NA,NA,,
8,8/7/2022,10:10:45.408,900.226001698683,ID900.226001698683,NorthCampus_CMR,redbreast_sunfish,35,70,5.5,n,n,y,n,NA,NA,,
8,8/7/2022,10:11:48.684,900.226001698646,ID900.226001698646,NorthCampus_CMR,striped_jumprock,35,130,21.0,n,n,y,n,NA,NA,,
8,8/7/2022,10:12:40.041,900.226001698640,ID900.226001698640,NorthCampus_CMR,green_sunfish,35,83,10.8,n,n,y,n,NA,NA,,
8,8/7/2022,10:21:59.551,900.226001698614,ID900.226001698614,NorthCampus_CMR,redbreast_sunfish,36,117,30.9,n,n,y,n,NA,NA,,
8,8/7/2022,10:25:44.988,900.226001697954,ID900.226001697954,NorthCampus_CMR,bluehead_chub,37,85,6.4,y,n,y,n,NA,NA,,
8,8/7/2022,10:27:02.732,900.226001698645,ID900.226001698645,NorthCampus_CMR,bluehead_chub,37,93,8.8,n,n,y,n,NA,NA,,
8,8/7/2022,10:27:30.168,900.226001698622,ID900.226001698622,NorthCampus_CMR,creek_chub,37,96,9.6,n,n,y,n,NA,NA,,
8,8/7/2022,10:28:26.508,900.226001698667,ID900.226001698667,NorthCampus_CMR,redbreast_sunfish,37,72,6.4,n,n,y,n,NA,NA,,
8,8/7/2022,10:28:56.944,900.226001698621,ID900.226001698621,NorthCampus_CMR,redbreast_sunfish,37,61,3.8,n,n,y,n,NA,NA,,
8,8/7/2022,10:29:44.941,900.226001698653,ID900.226001698653,NorthCampus_CMR,redbreast_sunfish,37,110,22.7,n,n,y,n,NA,NA,,
8,8/7/2022,10:30:20.610,900.226001698669,ID900.226001698669,NorthCampus_CMR,redbreast_sunfish,37,70,5.4,n,n,y,n,NA,NA,,
8,8/7/2022,10:31:00.076,900.226001698636,ID900.226001698636,NorthCampus_CMR,bluehead_chub,37,105,14,n,n,y,n,NA,NA,,
8,8/7/2022,10:31:38.056,900.226001698688,ID900.226001698688,NorthCampus_CMR,bluehead_chub,37,85,6.5,n,n,y,n,NA,NA,,
8,8/7/2022,10:32:22.959,900.226001698027,ID900.226001698027,NorthCampus_CMR,green_sunfish,37,60,3.5,n,n,y,n,NA,NA,,
8,8/7/2022,10:32:54.050,900.226001698029,ID900.226001698029,NorthCampus_CMR,bluehead_chub,37,100,11.5,n,n,y,n,NA,NA,,
8,8/7/2022,10:33:26.830,900.226001698008,ID900.226001698008,NorthCampus_CMR,bluehead_chub,37,80,5.2,n,n,y,n,NA,NA,,
8,8/7/2022,10:33:59.031,900.226001698091,ID900.226001698091,NorthCampus_CMR,redbreast_sunfish,37,91,12.5,n,n,y,n,NA,NA,,
8,8/7/2022,10:34:31.669,900.226001698009,ID900.226001698009,NorthCampus_CMR,redbreast_sunfish,37,72,5.6,n,n,y,n,NA,NA,,
8,8/7/2022,10:35:11.166,900.226001698094,ID900.226001698094,NorthCampus_CMR,green_sunfish,37,71,6,n,n,y,n,NA,NA,,
8,8/7/2022,10:38:28.075,900.226001698073,ID900.226001698073,NorthCampus_CMR,green_sunfish,38,70,5.2,n,n,y,n,NA,NA,,
8,8/7/2022,10:45:03.994,900.226001698002,ID900.226001698002,NorthCampus_CMR,redbreast_sunfish,39,85,10.2,n,n,y,n,NA,NA,,
8,8/7/2022,10:45:42.146,900.226001698050,ID900.226001698050,NorthCampus_CMR,green_sunfish,39,112,26.1,n,n,y,n,NA,NA,,
8,8/7/2022,10:46:14.957,900.226001698083,ID900.226001698083,NorthCampus_CMR,creek_chub,39,80,5.2,n,n,y,n,NA,NA,,
8,8/7/2022,10:46:40.283,900.226001698019,ID900.226001698019,NorthCampus_CMR,creek_chub,39,83,6.3,n,n,y,n,NA,NA,,
8,8/7/2022,10:47:18.015,900.226001698078,ID900.226001698078,NorthCampus_CMR,creek_chub,39,72,4.4,n,n,y,n,NA,NA,,
8,8/7/2022,10:48:01.012,900.226001698035,ID900.226001698035,NorthCampus_CMR,creek_chub,39,121,17,n,n,y,n,NA,NA,,
8,8/7/2022,10:48:33.245,900.226001698003,ID900.226001698003,NorthCampus_CMR,creek_chub,39,85,7.2,n,n,y,n,NA,NA,,
8,8/7/2022,NA,NA,NA,NorthCampus_CMR,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NO_FISH,
8,8/7/2022,NA,NA,NA,NorthCampus_CMR,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NO_FISH,
8,8/7/2022,10:51:16.905,900.226001698606,ID900.226001698606,NorthCampus_CMR,green_sunfish,42,85,10.4,y,n,y,n,NA,NA,,
8,8/7/2022,10:51:49.419,900.226001697983,ID900.226001697983,NorthCampus_CMR,creek_chub,42,101,11.9,y,n,y,n,NA,NA,,
8,8/7/2022,10:52:21.542,900.226001697578,ID900.226001697578,NorthCampus_CMR,creek_chub,42,95,10.1,y,n,y,n,NA,NA,,
8,8/7/2022,10:52:59.100,900.226001698059,ID900.226001698059,NorthCampus_CMR,redbreast_sunfish,42,117,29.2,n,n,y,n,NA,NA,,
8,8/7/2022,10:53:26.020,900.226001698074,ID900.226001698074,NorthCampus_CMR,striped_jumprock,42,125,18.7,n,n,y,n,NA,NA,,
8,8/7/2022,10:54:00.455,900.226001698030,ID900.226001698030,NorthCampus_CMR,bluehead_chub,42,120,20.2,n,n,y,n,NA,NA,,
8,8/7/2022,10:54:46.307,900.226001698022,ID900.226001698022,NorthCampus_CMR,creek_chub,42,76,5.0,n,n,y,n,NA,NA,,
8,8/7/2022,10:55:27.929,900.226001698018,ID900.226001698018,NorthCampus_CMR,redbreast_sunfish,42,71,6.2,n,n,y,n,NA,NA,,
8,8/7/2022,10:55:57.458,900.226001698090,ID900.226001698090,NorthCampus_CMR,creek_chub,42,95,9.6,n,n,y,n,NA,NA,,
8,8/7/2022,10:56:50.455,900.226001698007,ID900.226001698007,NorthCampus_CMR,green_sunfish,42,96,17.3,n,n,y,n,NA,NA,,
8,8/7/2022,10:57:15.283,900.226001698047,ID900.226001698047,NorthCampus_CMR,striped_jumprock,42,65,2.6,n,n,y,n,NA,NA,,
8,8/7/2022,10:58:55.592,900.226001697914,ID900.226001697914,NorthCampus_CMR,bluehead_chub,43,85,7.7,y,n,y,n,NA,NA,,
8,8/7/2022,11:00:36.788,900.226001698012,ID900.226001698012,NorthCampus_CMR,creek_chub,43,88,7.2,n,n,y,n,NA,NA,,
8,8/7/2022,11:01:44.675,900.226001698000,ID900.226001698000,NorthCampus_CMR,creek_chub,43,80,6.1,n,n,y,n,NA,NA,,
8,8/7/2022,11:02:27.328,900.226001698088,ID900.226001698088,NorthCampus_CMR,bluehead_chub,43,78,5.1,n,n,y,n,NA,NA,,
8,8/7/2022,11:02:56.998,900.226001698038,ID900.226001698038,NorthCampus_CMR,creek_chub,43,75,4.1,n,n,y,n,NA,NA,,
8,8/7/2022,11:03:44.979,900.226001698071,ID900.226001698071,NorthCampus_CMR,bluehead_chub,43,75,4.5,n,n,y,n,NA,NA,,
8,8/7/2022,11:04:21.459,900.226001698092,ID900.226001698092,NorthCampus_CMR,creek_chub,43,74,4,n,n,y,n,NA,NA,,
8,8/7/2022,11:05:07.112,900.226001698054,ID900.226001698054,NorthCampus_CMR,creek_chub,43,85,6.5,n,n,y,n,NA,NA,,
8,8/7/2022,11:06:00.640,900.226001698004,ID900.226001698004,NorthCampus_CMR,creek_chub,43,85,7.3,n,n,y,n,NA,NA,,
9,12/7/2022,08:52:34.059,900.226001220103,ID900.226001220103,NorthCampus_CMR,redbreast_sunfish,1,114,20.4,y,n,y,n,NA,NA,scar,
9,12/7/2022,08:54:18.534,900.226001220144,ID900.226001220144,NorthCampus_CMR,green_sunfish,1,75,6.4,y,n,y,n,NA,NA,,
9,12/7/2022,08:56:03.563,900.226001698844,ID900.226001698844,NorthCampus_CMR,striped_jumprock,1,72,3.5,n,n,y,n,NA,NA,,
9,12/7/2022,09:08:16.732,900.226001698845,ID900.226001698845,NorthCampus_CMR,creek_chub,2,95,8.6,n,n,y,n,NA,NA,,
9,12/7/2022,09:09:35.761,900.226001698873,ID900.226001698873,NorthCampus_CMR,bluehead_chub,2,95,9.1,n,n,y,n,NA,NA,,
9,12/7/2022,09:10:30.614,900.226001698848,ID900.226001698848,NorthCampus_CMR,striped_jumprock,2,143,27.7,n,n,y,n,NA,NA,,
9,12/7/2022,09:11:46.162,900.226001698834,ID900.226001698834,NorthCampus_CMR,creek_chub,2,90,7,n,n,y,n,NA,NA,,
9,12/7/2022,09:12:39.046,900.226001698820,ID900.226001698820,NorthCampus_CMR,striped_jumprock,2,81,5.1,n,n,y,n,NA,NA,,
9,12/7/2022,NA,NA,NA,NorthCampus_CMR,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NO_FISH,
9,12/7/2022,09:20:10.176,900.226001697829,ID900.226001697829,NorthCampus_CMR,redbreast_sunfish,4,105,18.6,y,n,y,n,NA,NA,,
9,12/7/2022,09:21:04.962,900.226001698890,ID900.226001698890,NorthCampus_CMR,creek_chub,4,92,8.6,n,n,y,n,NA,NA,,
9,12/7/2022,09:28:01.041,900.226001220119,ID900.226001220119,NorthCampus_CMR,green_sunfish,5,82,7.9,y,n,y,n,NA,NA,,
9,12/7/2022,09:28:52.326,900.226001698847,ID900.226001698847,NorthCampus_CMR,striped_jumprock,5,62,2.5,n,n,y,n,NA,NA,,
9,12/7/2022,09:29:37.648,900.226001698882,ID900.226001698882,NorthCampus_CMR,green_sunfish,5,85,9.3,n,n,y,n,NA,NA,,
9,12/7/2022,09:30:41.325,900.226001698896,ID900.226001698896,NorthCampus_CMR,green_sunfish,5,72,5.6,n,n,y,n,NA,NA,,
9,12/7/2022,09:36:20.779,900.226001698862,ID900.226001698862,NorthCampus_CMR,bluegill,6,95,12.1,n,n,y,n,NA,NA,,
9,12/7/2022,09:37:12.137,900.226001698877,ID900.226001698877,NorthCampus_CMR,bluehead_chub,6,94,6.9,n,n,n,y,NA,NA,,
9,12/7/2022,09:38:30.487,900.226001698837,ID900.226001698837,NorthCampus_CMR,creek_chub,6,70,4.1,n,n,y,n,NA,NA,,
9,12/7/2022,09:39:58.736,900.226001698835,ID900.226001698835,NorthCampus_CMR,striped_jumprock,6,77,4,n,n,y,n,NA,NA,,
9,12/7/2022,09:40:54.627,900.226001698893,ID900.226001698893,NorthCampus_CMR,green_sunfish,6,72,6,n,n,y,n,NA,NA,,
9,12/7/2022,09:42:03.593,900.226001698859,ID900.226001698859,NorthCampus_CMR,striped_jumprock,6,88,7.1,n,n,y,n,NA,NA,,
9,12/7/2022,09:43:13.381,900.226001698815,ID900.226001698815,NorthCampus_CMR,creek_chub,6,104,13.3,n,n,y,n,NA,NA,,
9,12/7/2022,09:43:59.628,900.226001698868,ID900.226001698868,NorthCampus_CMR,bluegill,6,67,4,n,n,y,n,NA,NA,,
9,12/7/2022,NA,NA,NA,NorthCampus_CMR,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NO_FISH,
9,12/7/2022,09:50:53.881,900.226001698817,ID900.226001698817,NorthCampus_CMR,creek_chub,8,92,8.1,n,n,y,n,NA,NA,,
9,12/7/2022,09:53:57.368,900.226001698801,ID900.226001698801,NorthCampus_CMR,creek_chub,9,91,7.7,n,n,y,n,NA,NA,,
9,12/7/2022,09:55:04.170,900.226001698866,ID900.226001698866,NorthCampus_CMR,creek_chub,9,102,10.2,n,n,y,n,NA,NA,,
9,12/7/2022,10:08:12.434,900.226001220186,ID900.226001220186,NorthCampus_CMR,creek_chub,10,100,11.2,y,n,y,n,NA,NA,,
9,12/7/2022,10:09:40.381,900.226001698885,ID900.226001698885,NorthCampus_CMR,creek_chub,10,70,3.3,n,n,y,n,NA,NA,,
9,12/7/2022,10:11:17.903,900.226001698823,ID900.226001698823,NorthCampus_CMR,creek_chub,10,93,8.8,n,n,y,n,NA,NA,,
9,12/7/2022,10:11:56.673,900.226001698897,ID900.226001698897,NorthCampus_CMR,creek_chub,10,60,2.5,n,n,y,n,NA,NA,,
9,12/7/2022,10:13:33.433,900.226001698872,ID900.226001698872,NorthCampus_CMR,creek_chub,10,67,3.2,n,n,y,n,NA,NA,,
9,12/7/2022,10:14:27.329,900.226001698816,ID900.226001698816,NorthCampus_CMR,striped_jumprock,10,61,2.5,n,n,y,n,NA,NA,,
9,12/7/2022,10:16:20.202,900.226001698863,ID900.226001698863,NorthCampus_CMR,creek_chub,10,100,10.3,n,n,y,n,NA,NA,,
9,12/7/2022,10:17:24.705,900.226001698856,ID900.226001698856,NorthCampus_CMR,green_sunfish,10,70,5.9,n,n,y,n,NA,NA,,
9,12/7/2022,10:18:28.269,900.226001698899,ID900.226001698899,NorthCampus_CMR,bluegill,10,60,2.9,n,n,y,n,NA,NA,,
9,12/7/2022,11:03:09.794,900.226001220148,ID900.226001220148,NorthCampus_CMR,green_sunfish,11,70,5.2,y,n,y,n,NA,NA,,
9,12/7/2022,11:04:06.482,900.226001698858,ID900.226001698858,NorthCampus_CMR,creek_chub,11,115,16.6,n,n,y,n,NA,NA,,
9,12/7/2022,11:05:28.320,900.226001698889,ID900.226001698889,NorthCampus_CMR,bluehead_chub,11,90,8.5,n,n,y,n,NA,NA,,
9,12/7/2022,11:19:37.054,900.226001698854,ID900.226001698854,NorthCampus_CMR,bluegill,12,107,18.4,n,n,y,n,NA,NA,,
9,12/7/2022,11:20:16.699,900.226001698829,ID900.226001698829,NorthCampus_CMR,redbreast_sunfish,12,84,9.4,n,n,y,n,NA,NA,,
9,12/7/2022,11:20:55.944,900.226001698811,ID900.226001698811,NorthCampus_CMR,striped_jumprock,12,110,13.5,n,n,y,n,NA,NA,,
9,12/7/2022,11:21:59.077,900.226001698810,ID900.226001698810,NorthCampus_CMR,creek_chub,12,100,11.3,n,n,y,n,NA,NA,,
9,12/7/2022,11:22:47.536,900.226001698827,ID900.226001698827,NorthCampus_CMR,redbreast_sunfish,12,80,8.2,n,n,y,n,NA,NA,,
9,12/7/2022,11:23:29.686,900.226001698809,ID900.226001698809,NorthCampus_CMR,creek_chub,12,105,13.3,n,n,y,n,NA,NA,,
9,12/7/2022,11:26:28.283,900.226001698812,ID900.226001698812,NorthCampus_CMR,bluegill,13,101,15.7,n,n,y,n,NA,NA,,
9,12/7/2022,11:27:19.765,900.226001698839,ID900.226001698839,NorthCampus_CMR,striped_jumprock,13,85,6.7,n,n,y,n,NA,NA,,
9,12/7/2022,11:28:35.592,900.226001698884,ID900.226001698884,NorthCampus_CMR,striped_jumprock,13,80,5.1,n,n,y,n,NA,NA,,
9,12/7/2022,11:29:11.931,900.226001698861,ID900.226001698861,NorthCampus_CMR,bluegill,13,102,14.8,n,n,y,n,NA,NA,,
9,12/7/2022,11:29:58.995,900.226001698870,ID900.226001698870,NorthCampus_CMR,green_sunfish,13,80,7.5,n,n,y,n,NA,NA,,
9,12/7/2022,11:30:33.412,900.226001698842,ID900.226001698842,NorthCampus_CMR,striped_jumprock,13,71,3.6,n,n,y,n,NA,NA,,
9,12/7/2022,11:31:26.791,900.226001698892,ID900.226001698892,NorthCampus_CMR,green_sunfish,13,76,6.3,n,n,y,n,NA,NA,,
9,12/7/2022,11:32:03.299,900.226001698838,ID900.226001698838,NorthCampus_CMR,redbreast_sunfish,13,110,20.5,n,n,y,n,NA,NA,,
9,12/7/2022,11:33:07.750,900.226001698888,ID900.226001698888,NorthCampus_CMR,bluegill,13,90,10.8,n,n,y,n,NA,NA,,
9,12/7/2022,11:33:49.341,900.226001698894,ID900.226001698894,NorthCampus_CMR,redbreast_sunfish,13,89,10.8,n,n,y,n,NA,NA,,
9,12/7/2022,11:36:12.244,900.226001698874,ID900.226001698874,NorthCampus_CMR,green_sunfish,14,73,6.4,n,n,y,n,NA,NA,,
9,12/7/2022,NA,NA,NA,NorthCampus_CMR,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NO_FISH,
9,12/7/2022,11:43:22.088,900.226001220106,ID900.226001220106,NorthCampus_CMR,bluehead_chub,16,90,7.5,y,n,y,n,NA,NA,,
9,12/7/2022,11:44:32.190,900.226001698849,ID900.226001698849,NorthCampus_CMR,bluehead_chub,16,90,7.8,n,n,y,n,NA,NA,,
9,12/7/2022,11:47:50.296,900.226001698879,ID900.226001698879,NorthCampus_CMR,green_sunfish,17,72,5.6,n,n,y,n,NA,y,ashley corrected species on 9/26/23,
9,12/7/2022,11:49:16.718,900.226001698864,ID900.226001698864,NorthCampus_CMR,creek_chub,17,65,2.8,n,n,y,n,NA,NA,,
9,12/7/2022,NA,NA,NA,NorthCampus_CMR,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NO_FISH,
9,12/7/2022,11:56:30.960,900.226001698853,ID900.226001698853,NorthCampus_CMR,striped_jumprock,19,64,2.5,n,n,y,n,NA,NA,,
9,12/7/2022,11:57:11.291,900.226001698865,ID900.226001698865,NorthCampus_CMR,green_sunfish,19,87,9.5,n,n,y,n,NA,NA,,
9,12/7/2022,12:08:51.954,900.226001698841,ID900.226001698841,NorthCampus_CMR,bluegill,20,88,9.6,n,n,y,n,NA,NA,,
9,12/7/2022,12:09:50.523,900.226001698869,ID900.226001698869,NorthCampus_CMR,bluegill,20,91,11.5,n,n,y,n,NA,NA,,
9,12/7/2022,12:10:27.768,900.226001698875,ID900.226001698875,NorthCampus_CMR,striped_jumprock,20,95,8.5,n,n,y,n,NA,NA,,
9,12/7/2022,12:10:58.793,900.226001698871,ID900.226001698871,NorthCampus_CMR,creek_chub,20,110,13.3,n,n,y,n,NA,NA,scar,
9,12/7/2022,12:12:18.309,900.226001698825,ID900.226001698825,NorthCampus_CMR,creek_chub,20,85,7,n,n,y,n,NA,y,AL 1/20/24 - corrected length from 63 to 85,
9,12/7/2022,12:13:23.543,900.226001698803,ID900.226001698803,NorthCampus_CMR,green_sunfish,20,80,8.4,n,n,y,n,NA,NA,,
9,12/7/2022,12:14:07.342,900.226001698850,ID900.226001698850,NorthCampus_CMR,striped_jumprock,20,70,7.2,n,n,y,n,NA,n,AL 1/20/24- cannot correct based on photo,
9,12/7/2022,12:15:01.726,900.226001698891,ID900.226001698891,NorthCampus_CMR,creek_chub,20,100,10.8,n,n,y,n,NA,NA,,
9,12/7/2022,12:15:33.395,900.226001698804,ID900.226001698804,NorthCampus_CMR,striped_jumprock,20,62,2.7,n,n,y,n,NA,NA,,
9,12/7/2022,12:16:28.879,900.226001698831,ID900.226001698831,NorthCampus_CMR,striped_jumprock,20,71,3.6,n,n,y,n,NA,NA,,
9,12/7/2022,12:17:17.065,900.226001698855,ID900.226001698855,NorthCampus_CMR,bluehead_chub,20,136,24.2,n,n,y,n,NA,NA,,
9,12/7/2022,12:18:42.333,900.226001698878,ID900.226001698878,NorthCampus_CMR,creek_chub,20,96,10.1,n,n,y,n,NA,NA,,
9,12/7/2022,12:19:23.328,900.226001698806,ID900.226001698806,NorthCampus_CMR,creek_chub,20,87,7.2,n,n,y,n,NA,NA,,
9,12/7/2022,12:20:51.593,900.226001698886,ID900.226001698886,NorthCampus_CMR,creek_chub,20,105,11.3,n,n,y,n,NA,NA,,
9,12/7/2022,NA,NA,NA,NorthCampus_CMR,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NO_FISH,
9,12/7/2022,12:35:31.506,900.226001698821,ID900.226001698821,NorthCampus_CMR,creek_chub,22,60,2.3,n,n,y,n,NA,NA,,
9,12/7/2022,12:36:10.512,900.226001698805,ID900.226001698805,NorthCampus_CMR,creek_chub,22,60,2.2,n,n,y,n,NA,NA,,
9,12/7/2022,12:36:55.190,900.226001698846,ID900.226001698846,NorthCampus_CMR,creek_chub,22,90,7.7,n,n,y,n,NA,NA,,
9,12/7/2022,12:37:56.303,900.226001698843,ID900.226001698843,NorthCampus_CMR,creek_chub,22,131,23.8,n,n,y,n,NA,NA,scar,
9,12/7/2022,12:38:55.714,900.226001698822,ID900.226001698822,NorthCampus_CMR,creek_chub,22,104,12.4,n,n,y,n,NA,NA,,
9,12/7/2022,12:44:30.257,900.226001697016,ID900.226001697016,NorthCampus_CMR,green_sunfish,23,111,20.5,y,n,y,n,NA,NA,,
9,12/7/2022,12:45:12.636,900.226001698860,ID900.226001698860,NorthCampus_CMR,green_sunfish,23,82,8.2,n,n,y,n,NA,NA,,
9,12/7/2022,12:46:10.211,900.226001698800,ID900.226001698800,NorthCampus_CMR,green_sunfish,23,73,5.7,n,n,y,n,NA,NA,,
9,12/7/2022,12:46:55.050,900.226001698826,ID900.226001698826,NorthCampus_CMR,creek_chub,23,91,7.8,n,n,y,n,NA,NA,scar,
9,12/7/2022,12:48:29.390,900.226001698802,ID900.226001698802,NorthCampus_CMR,creek_chub,23,62,2.3,n,n,y,n,NA,NA,,
9,12/7/2022,12:49:31.692,900.226001698881,ID900.226001698881,NorthCampus_CMR,creek_chub,23,66,3,n,n,y,n,NA,NA,,
9,12/7/2022,13:04:44.105,900.226001698836,ID900.226001698836,NorthCampus_CMR,striped_jumprock,24,65,2.6,n,n,y,n,NA,NA,,
9,12/7/2022,13:05:33.858,900.226001698867,ID900.226001698867,NorthCampus_CMR,creek_chub,24,66,3,n,n,y,n,NA,NA,,
9,12/7/2022,13:06:17.291,900.226001698851,ID900.226001698851,NorthCampus_CMR,creek_chub,24,92,8.8,n,n,y,n,NA,NA,,
9,12/7/2022,13:06:59.768,900.226001698833,ID900.226001698833,NorthCampus_CMR,creek_chub,24,85,6.3,n,n,y,n,NA,NA,scar,
9,12/7/2022,13:07:46.033,900.226001698813,ID900.226001698813,NorthCampus_CMR,creek_chub,24,60,2.4,n,n,y,n,NA,NA,,
9,12/7/2022,13:08:45.522,900.226001698887,ID900.226001698887,NorthCampus_CMR,creek_chub,24,96,9.4,n,n,y,n,NA,NA,,
9,12/7/2022,13:10:15.934,900.226001698883,ID900.226001698883,NorthCampus_CMR,creek_chub,25,65,2.8,n,n,y,n,NA,NA,,
9,12/7/2022,13:21:06.621,900.226001697092,ID900.226001697092,NorthCampus_CMR,green_sunfish,26,76,6.9,y,n,y,n,NA,NA,,
9,12/7/2022,13:22:30.173,900.226001698852,ID900.226001698852,NorthCampus_CMR,green_sunfish,26,67,4.4,n,n,y,n,NA,y,11/7/2023 AT length changed from 77 to 67,
9,12/7/2022,13:24:24.010,900.226001698898,ID900.226001698898,NorthCampus_CMR,striped_jumprock,27,65,2.6,n,n,y,n,NA,NA,,
9,12/7/2022,13:26:25.640,900.226001698818,ID900.226001698818,NorthCampus_CMR,creek_chub,28,65,3.1,n,n,y,n,NA,NA,,
9,12/7/2022,13:27:54.710,900.226001698807,ID900.226001698807,NorthCampus_CMR,bluegill,28,82,6.7,n,n,y,n,NA,NA,,
9,12/7/2022,13:31:11.785,900.226001698814,ID900.226001698814,NorthCampus_CMR,creek_chub,29,70,3.3,n,n,y,n,NA,NA,,
9,12/7/2022,13:31:46.637,900.226001698857,ID900.226001698857,NorthCampus_CMR,striped_jumprock,29,70,3,n,n,y,n,NA,NA,,
9,12/7/2022,13:33:24.852,900.226001698876,ID900.226001698876,NorthCampus_CMR,creek_chub,29,64,2.6,n,n,y,n,NA,NA,,
9,12/7/2022,13:34:57.500,900.226001698895,ID900.226001698895,NorthCampus_CMR,creek_chub,29,64,2.4,n,n,y,n,NA,NA,,
9,12/7/2022,13:35:50.194,900.226001698840,ID900.226001698840,NorthCampus_CMR,creek_chub,29,64,2.6,n,n,y,n,NA,NA,,
9,12/7/2022,13:38:19.594,900.226001698808,ID900.226001698808,NorthCampus_CMR,green_sunfish,30,77,6.9,n,n,y,n,NA,NA,,
9,12/7/2022,13:39:38.780,900.226001698830,ID900.226001698830,NorthCampus_CMR,creek_chub,30,82,6.2,n,n,y,n,NA,NA,,
9,12/7/2022,13:40:38.058,900.226001698819,ID900.226001698819,NorthCampus_CMR,striped_jumprock,30,80,4.4,n,n,y,n,NA,NA,,
9,12/7/2022,13:41:26.037,900.226001698832,ID900.226001698832,NorthCampus_CMR,creek_chub,30,104,11.8,n,n,y,n,NA,NA,,
9,12/7/2022,13:42:12.650,900.226001698824,ID900.226001698824,NorthCampus_CMR,striped_jumprock,30,66,2.8,n,n,y,n,NA,NA,,
